,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2024-10-15,1.9027283974406006,1.8768076488960592,1.3338896401938276,2.438198797604933
2024-10-16,1.9030993604251316,1.8770368981852923,1.343811135890917,2.4252568831272834
2024-10-17,1.9041704779365178,1.8783370371949024,1.3492087957053436,2.4555599175150737
2024-10-18,1.9143930538944716,1.8906490309949278,1.3502665774228542,2.4519788107729643
2024-10-21,1.9189932106870125,1.8942813429227907,1.3400608811274763,2.457178950867299
2024-10-22,1.9158964121690487,1.8963461172093803,1.3398735004164233,2.455985880680554
2024-10-23,1.887499507380494,1.8672867975722889,1.3269216400467396,2.417143098753546
2024-10-24,1.9218103131011122,1.8824284364256516,1.322614426437032,2.473566439437648
2024-10-25,1.9388425529977849,1.8938990252843009,1.3143751518311868,2.5125269212735595
2024-10-28,1.940519538892648,1.8942049264930463,1.3235196434837477,2.5057347700173147
2024-10-29,1.9623926630492363,1.912405224199211,1.318619774806722,2.5445918745832072
2024-10-30,1.9282241370893,1.8979522751726199,1.316279178482279,2.508277532597539
2024-10-31,1.8781041642420737,1.8500424705796745,1.303545211757807,2.42731596303791
2024-11-01,1.886940371052289,1.8637307843292863,1.3121279524686724,2.44191458504857
2024-11-04,1.8781922345069215,1.858301567726033,1.3047314020732366,2.415704545381767
2024-11-05,1.903576232519785,1.8820074984651953,1.317995628826586,2.4557843930879826
2024-11-06,1.9681166838456556,1.9331290302601998,1.3645920088190204,2.5250404267226525
2024-11-07,2.0036641239554704,1.9635649053366455,1.3650913647222755,2.5954195602088115
2024-11-08,2.0141369129027713,1.9658591644022363,1.3735803172797485,2.6096238137280237
2024-11-11,2.018728480745635,1.9647119759969989,1.3826314119703806,2.618793691734527
2024-11-12,2.0087055146680286,1.9611558450091122,1.3713331179172341,2.591805899785647
2024-11-13,2.001471129367931,1.9586323366542886,1.3726441961074103,2.577392386669719
2024-11-14,1.986316627368616,1.945020439334421,1.3660588790095658,2.550370932238038
2024-11-15,1.9401105604653397,1.8986787611071694,1.3569272966753028,2.499369724876735
2024-11-18,1.9589740610481166,1.9118698382114647,1.3559281936773289,2.537033094208595
2024-11-19,1.9724088078512925,1.925023001463098,1.3517123232743664,2.566402027380025
2024-11-20,1.9688415760363767,1.9239141978900587,1.356240266667397,2.5544704515105066
2024-11-21,1.9748122741475616,1.9308350066843771,1.3708553753423414,2.5343322779635855
2024-11-22,1.9800952677864703,1.9339320503693775,1.383940534203239,2.5426452853220796
2024-11-25,1.9846497212333878,1.9369909447119478,1.3976812321592242,2.543568410178973
2024-11-26,1.9901506849888668,1.9473908793399881,1.4018034122066603,2.5613030579993614
2024-11-27,1.9737205163689517,1.9320584937744747,1.3982434720902495,2.537549038205064
2024-11-29,1.9917878490542509,1.9490350689007738,1.4055820283512102,2.5701681621258725
2024-12-02,2.018367063283018,1.9702561116070787,1.4013662557461135,2.6429944025831054
